交易日期	证券代码	证券简称	前收	今收	升跌(%)	成交金额(元)	市盈率
2017-12-29	000836	鑫茂科技	4.18	4.17	-0.24	25,812,137.60	106.11
2017-12-29	000837	秦川机床	6.12	6.12	0.00	18,784,710.20	283.33
2017-12-29	000838	财信发展	5.82	5.84	0.34	33,312,131.96	57.76
2017-12-29	000839	中信国安	9.28	9.59	3.34	1,329,945,598.36	163.37
2017-12-29	000848	承德露露	9.36	9.46	1.07	57,946,666.90	20.56
2017-12-29	000850	华茂股份	4.50	4.57	1.56	19,466,698.24	43.73
2017-12-29	000851	高鸿股份	8.47	8.54	0.83	17,759,236.04	67.40
2017-12-29	000852	石化机械	9.70	9.69	-0.10	57,251,075.59	0.00
2017-12-29	000856	冀东装备	20.53	20.49	-0.19	225,798,209.61	201.08
2017-12-29	000858	五 粮 液	80.86	79.88	-1.21	3,411,580,328.07	44.69
2017-12-29	000859	国风塑业	4.19	4.22	0.72	8,786,735.89	170.16
2017-12-29	000860	顺鑫农业	19.22	19.21	-0.05	50,407,966.09	26.57
2017-12-29	000861	海印股份	2.98	3.01	1.01	8,840,830.38	32.82
2017-12-29	000862	银星能源	4.73	4.84	2.33	13,286,721.53	310.26
2017-12-29	000863	三湘印象	5.37	5.29	-1.49	17,758,130.20	10.37
2017-12-29	000868	安凯客车	8.82	8.32	-5.67	1,098,373,110.54	112.74
2017-12-29	000869	张  裕Ａ	38.10	37.50	-1.57	105,665,039.05	26.16
2017-12-29	000875	吉电股份	3.86	3.89	0.78	13,428,902.07	637.70
2017-12-29	000876	新 希 望	7.41	7.45	0.54	83,726,133.23	12.72
2017-12-29	000877	天山股份	10.40	10.40	0.00	150,679,488.32	109.36
2017-12-29	000878	云南铜业	14.16	14.19	0.21	505,572,936.79	98.82
2017-12-29	000880	潍柴重机	9.17	9.20	0.33	12,369,947.76	129.03
2017-12-29	000881	中广核技	12.52	13.07	4.39	98,363,414.79	44.23
2017-12-29	000882	华联股份	3.02	3.05	0.99	21,214,929.48	71.93
2017-12-29	000883	湖北能源	4.68	4.63	-1.07	54,369,299.00	15.78
2017-12-29	000885	同力水泥	15.30	15.48	1.18	79,178,110.93	180.00
2017-12-29	000886	海南高速	7.36	7.42	0.82	53,392,722.54	115.94
2017-12-29	000887	中鼎股份	18.00	18.17	0.94	120,765,348.21	24.89
2017-12-29	000888	峨眉山Ａ	10.71	10.77	0.56	40,486,394.50	29.68
2017-12-29	000889	茂业通信	13.40	13.34	-0.45	7,195,564.16	37.72
2017-12-29	000890	法 尔 胜	6.52	6.64	1.84	14,521,351.60	17.84
2017-12-29	000892	欢瑞世纪	7.72	7.78	0.78	10,890,093.00	28.79
2017-12-29	000893	东凌国际	9.41	9.50	0.96	35,208,643.89	368.22
2017-12-29	000895	双汇发展	26.60	26.50	-0.38	300,531,782.16	19.85
2017-12-29	000897	津滨发展	3.34	3.38	1.20	16,636,855.84	116.15
2017-12-29	000898	鞍钢股份	6.38	6.35	-0.47	130,850,342.96	28.42
2017-12-29	000899	赣能股份	5.89	5.93	0.68	9,869,879.72	15.30
2017-12-29	000900	现代投资	6.25	6.25	0.00	0.00	11.55
2017-12-29	000901	航天科技	23.25	23.36	0.47	77,502,934.71	93.18
2017-12-29	000902	新洋丰	9.72	9.78	0.62	27,823,072.08	22.84
2017-12-29	000903	云内动力	3.41	3.48	2.05	30,677,985.20	30.63
2017-12-29	000905	厦门港务	10.56	10.54	-0.19	24,653,502.85	27.09
2017-12-29	000906	浙商中拓	7.21	7.29	1.11	10,914,710.03	29.71
2017-12-29	000908	景峰医药	6.11	6.07	-0.65	12,116,219.90	15.71
2017-12-29	000909	数源科技	10.42	10.52	0.96	9,974,445.00	153.35
2017-12-29	000910	大亚圣象	22.87	22.90	0.13	111,841,208.55	22.46
2017-12-29	000911	南宁糖业	9.27	9.36	0.97	50,854,528.24	159.73
2017-12-29	000912	*ST天化	6.00	5.78	-3.67	152,577,848.44	0.00
2017-12-29	000913	钱江摩托	19.35	19.90	2.84	41,601,687.97	27.50
2017-12-29	000915	山大华特	30.04	30.14	0.33	61,424,737.26	35.60
2017-12-29	000917	电广传媒	8.80	9.06	2.95	159,261,063.48	38.55
2017-12-29	000918	嘉凯城	6.95	7.00	0.72	23,796,417.50	31.66
2017-12-29	000919	金陵药业	8.63	8.84	2.43	21,233,527.35	24.73
2017-12-29	000920	南方汇通	9.60	9.63	0.31	38,062,746.08	41.19
2017-12-29	000921	海信科龙	14.05	13.92	-0.93	77,162,430.05	17.44
2017-12-29	000922	*ST佳电	8.17	8.54	4.53	54,799,946.08	0.00
2017-12-29	000923	河北宣工	23.01	22.80	-0.91	87,562,103.21	58.95
2017-12-29	000925	众合科技	15.36	15.48	0.78	53,721,587.06	0.00
2017-12-29	000926	福星股份	10.89	10.89	0.00	0.00	17.79
2017-12-29	000927	一汽夏利	4.50	4.57	1.56	69,718,227.87	44.89
2017-12-29	000928	中钢国际	6.62	6.51	-1.66	100,793,899.61	15.98
2017-12-29	000929	兰州黄河	11.85	11.93	0.68	29,819,977.59	0.00
2017-12-29	000930	中粮生化	13.34	13.34	0.00	0.00	101.21
2017-12-29	000931	中 关 村	6.77	6.86	1.33	25,924,750.99	188.98
2017-12-29	000932	*ST华菱	7.93	8.11	2.27	222,217,726.79	0.00
2017-12-29	000933	神火股份	10.00	10.15	1.50	1,705,708,414.27	56.39
2017-12-29	000935	四川双马	17.02	16.69	-1.94	208,799,418.23	150.77
2017-12-29	000936	华西股份	6.86	6.75	-1.60	74,668,744.86	9.89
2017-12-29	000937	冀中能源	5.81	5.82	0.17	105,200,656.42	84.35
2017-12-29	000938	紫光股份	75.30	72.03	-4.34	896,544,979.03	92.13
2017-12-29	000939	凯迪生态	4.99	4.99	0.00	0.00	58.78
2017-12-29	000948	南天信息	10.20	10.25	0.49	12,877,420.40	122.17
2017-12-29	000949	新乡化纤	4.60	4.49	-2.39	40,944,864.78	49.07
2017-12-29	000950	*ST建峰	10.72	10.72	0.00	0.00	0.00
2017-12-29	000951	中国重汽	17.29	17.43	0.81	63,256,722.28	27.97
2017-12-29	000952	广济药业	14.35	14.35	0.00	25,146,630.15	25.47
2017-12-29	000953	*ST河化	7.86	8.25	4.96	48,153,964.65	0.00
2017-12-29	000955	欣龙控股	6.73	6.76	0.45	13,902,466.81	113.61
2017-12-29	000957	中通客车	12.09	11.26	-6.87	284,263,360.49	11.40
2017-12-29	000958	东方能源	4.95	4.97	0.40	27,804,097.60	19.38
2017-12-29	000959	首钢股份	5.89	5.98	1.53	45,697,408.83	78.89
2017-12-29	000960	锡业股份	13.05	13.20	1.15	259,709,217.68	161.76
2017-12-29	000961	中南建设	6.35	6.41	0.94	187,086,021.93	58.33
2017-12-29	000962	东方钽业	8.56	8.55	-0.12	34,313,781.88	129.94
2017-12-29	000963	华东医药	53.61	53.88	0.50	220,405,486.18	36.21
2017-12-29	000965	天保基建	5.60	5.72	2.14	49,407,067.59	19.85
2017-12-29	000966	长源电力	3.84	3.86	0.52	7,908,870.12	10.73
2017-12-29	000967	盈峰环境	9.03	9.18	1.66	51,715,584.90	40.71
2017-12-29	000968	蓝焰控股	17.05	16.79	-1.52	150,420,112.66	42.25
2017-12-29	000969	安泰科技	8.97	8.89	-0.89	53,264,962.09	115.45
2017-12-29	000970	中科三环	14.43	14.38	-0.35	333,500,234.57	48.38
2017-12-29	000971	高升控股	16.79	16.79	0.00	0.00	77.30
2017-12-29	000972	*ST中基	4.11	4.19	1.95	14,894,912.65	0.00
2017-12-29	000973	佛塑科技	6.00	5.99	-0.17	37,066,269.32	46.11
2017-12-29	000975	银泰资源	13.45	13.36	-0.67	55,232,170.33	65.78
2017-12-29	000976	华铁股份	8.09	8.16	0.87	48,059,494.98	422.80
2017-12-29	000977	浪潮信息	19.49	19.88	2.00	423,563,923.44	89.31
2017-12-29	000978	桂林旅游	8.22	8.29	0.85	15,235,602.40	404.39
2017-12-29	000979	中弘股份	1.94	1.94	0.00	0.00	103.74
2017-12-29	000980	众泰汽车	12.10	11.94	-1.32	195,760,166.11	280.28
2017-12-29	000981	银亿股份	8.78	8.83	0.57	26,300,968.08	69.20
2017-12-29	000982	*ST 中绒	3.33	3.50	5.11	45,033,406.86	0.00
2017-12-29	000983	西山煤电	10.08	10.14	0.60	626,565,547.20	73.64
2017-12-29	000985	大庆华科	20.26	20.82	2.76	26,542,133.52	80.95
2017-12-29	000987	越秀金控	9.79	9.85	0.61	16,531,571.07	35.30
2017-12-29	000988	华工科技	16.75	16.58	-1.01	276,544,924.23	72.53
2017-12-29	000989	九 芝 堂	18.24	18.58	1.86	31,433,591.33	24.78
2017-12-29	000990	诚志股份	17.03	17.26	1.35	71,902,887.28	195.25
2017-12-29	000993	闽东电力	7.84	7.91	0.89	15,746,549.89	137.57
2017-12-29	000995	皇台酒业	14.28	14.28	0.00	0.00	0.00
2017-12-29	000996	中国中期	14.68	15.27	4.02	437,964,169.09	257.07
2017-12-29	000997	新 大 陆	18.21	17.93	-1.54	150,673,526.11	39.29
2017-12-29	000998	隆平高科	25.70	25.72	0.08	220,531,751.81	64.48
2017-12-29	000999	华润三九	26.64	27.20	2.10	181,074,978.62	22.23
2017-12-29	001696	宗申动力	6.27	6.32	0.80	26,868,243.21	24.86
2017-12-29	001896	豫能控股	5.39	5.42	0.56	16,194,368.82	11.83
2017-12-29	001965	招商公路	15.22	13.85	-9.00	1,511,730,657.17	29.12
2017-12-29	001979	招商蛇口	19.61	19.56	-0.25	373,980,592.89	16.14
2017-12-29	002001	新 和 成	37.81	38.06	0.66	536,771,186.12	40.00
2017-12-29	002002	鸿达兴业	6.81	6.84	0.44	41,759,539.14	21.62
2017-12-29	002003	伟星股份	11.43	11.45	0.17	26,210,827.90	22.59
2017-12-29	002004	华邦健康	6.73	6.73	0.00	0.00	24.16
2017-12-29	002005	德豪润达	4.38	4.36	-0.46	18,809,006.04	242.22
2017-12-29	002006	精功科技	7.16	7.18	0.28	16,225,000.62	51.99
2017-12-29	002007	华兰生物	26.61	26.88	1.01	137,795,131.73	32.04
2017-12-29	002008	大族激光	49.11	49.40	0.59	1,017,433,156.98	69.88
2017-12-29	002009	天奇股份	16.88	16.86	-0.12	52,802,465.19	60.11
2017-12-29	002010	传化智联	16.04	16.18	0.87	111,023,384.08	90.75
2017-12-29	002011	盾安环境	7.98	8.04	0.75	43,725,883.92	88.84
2017-12-29	002012	凯恩股份	10.28	10.28	0.00	0.00	552.69
2017-12-29	002013	中航机电	10.68	10.79	1.03	74,309,133.57	44.51
2017-12-29	002014	永新股份	11.95	11.99	0.33	9,436,212.45	19.86
2017-12-29	002015	霞客环保	8.41	8.41	0.00	0.00	0.00
2017-12-29	002016	世荣兆业	10.48	10.86	3.63	198,540,375.22	93.86
2017-12-29	002017	东信和平	8.63	8.73	1.16	9,067,511.74	37.01
2017-12-29	002018	华信国际	6.99	7.07	1.14	45,326,743.94	43.75
2017-12-29	002019	亿帆医药	21.68	22.25	2.63	276,776,675.04	38.11
2017-12-29	002020	京新药业	11.33	11.49	1.41	134,420,850.17	39.91
2017-12-29	002021	中捷资源	4.28	4.30	0.47	8,443,714.04	190.27
2017-12-29	002022	科华生物	13.59	13.61	0.15	68,456,090.18	30.02
2017-12-29	002023	海特高新	10.28	10.31	0.29	117,593,475.47	191.28
2017-12-29	002024	苏宁云商	12.18	12.29	0.90	311,074,265.64	162.35
2017-12-29	002025	航天电器	21.82	22.57	3.44	135,338,197.35	37.09
2017-12-29	002026	山东威达	8.07	8.06	-0.12	32,383,103.40	32.57
2017-12-29	002027	分众传媒	14.04	14.08	0.28	619,420,371.60	38.69
2017-12-29	002028	思源电气	15.82	15.85	0.19	18,260,829.72	34.29
2017-12-29	002029	七 匹 狼	8.26	8.26	0.00	39,399,880.26	23.36
2017-12-29	002030	达安基因	18.52	18.58	0.32	63,154,476.63	126.22
2017-12-29	002031	巨轮智能	2.69	2.69	0.00	19,737,385.97	188.11
2017-12-29	002032	苏 泊 尔	40.80	40.38	-1.03	86,578,486.70	30.78
2017-12-29	002033	丽江旅游	9.10	9.10	0.00	0.00	22.34
2017-12-29	002034	美 欣 达	55.14	55.48	0.62	16,059,264.50	673.30
2017-12-29	002035	华帝股份	29.40	30.14	2.52	128,723,237.56	53.53
2017-12-29	002036	联创电子	16.01	16.23	1.37	82,053,282.27	44.88
2017-12-29	002037	久联发展	11.18	11.18	0.00	0.00	59.09
2017-12-29	002038	双鹭药业	32.04	30.97	-3.34	229,382,563.79	46.92
2017-12-29	002039	黔源电力	15.55	15.53	-0.13	31,263,404.02	36.59
2017-12-29	002040	南 京 港	12.52	12.61	0.72	15,615,209.70	55.48
2017-12-29	002041	登海种业	12.65	12.85	1.58	68,630,206.49	25.57
2017-12-29	002042	华孚时尚	12.91	13.39	3.72	211,809,821.49	28.15
2017-12-29	002043	兔 宝 宝	11.65	12.26	5.24	305,780,831.77	39.07
2017-12-29	002044	美年健康	21.46	21.87	1.91	202,109,877.76	167.84
2017-12-29	002045	国光电器	16.60	16.82	1.33	63,815,514.64	116.08
2017-12-29	002046	轴研科技	9.39	9.31	-0.85	17,910,231.00	342.28
2017-12-29	002047	宝鹰股份	7.50	7.55	0.67	65,855,047.13	29.83
2017-12-29	002048	宁波华翔	23.64	23.80	0.68	64,258,127.90	20.88
2017-12-29	002049	紫光国芯	47.99	47.99	0.00	2,067,282,020.62	86.64
2017-12-29	002050	三花智控	18.00	18.34	1.89	249,217,169.23	45.35
2017-12-29	002051	中工国际	18.00	18.43	2.39	80,948,641.28	16.04
2017-12-29	002052	同洲电子	5.54	5.60	1.08	27,984,301.76	0.00
2017-12-29	002053	云南能投	11.40	11.50	0.88	75,850,102.60	23.77
2017-12-29	002054	德美化工	14.80	14.90	0.68	115,146,970.50	42.11
2017-12-29	002055	得润电子	19.78	20.43	3.29	108,214,937.83	246.74
2017-12-29	002056	横店东磁	10.71	10.70	-0.09	219,416,025.26	39.85
2017-12-29	002057	中钢天源	12.88	12.94	0.47	29,863,473.20	96.57
2017-12-29	002058	威 尔 泰	20.70	21.35	3.14	21,893,039.58	583.33
2017-12-29	002059	云南旅游	7.43	7.43	0.00	5,225,018.40	81.29
2017-12-29	002060	粤 水 电	3.81	3.82	0.26	17,502,448.44	34.11
2017-12-29	002061	浙江交科	15.04	15.29	1.66	161,667,490.07	300.98
2017-12-29	002062	宏润建设	5.26	5.30	0.76	6,389,151.24	25.08
2017-12-29	002063	远光软件	10.47	10.63	1.53	46,604,379.58	48.65
2017-12-29	002064	华峰氨纶	4.90	4.90	0.00	26,416,600.70	0.00
2017-12-29	002065	东华软件	8.28	8.20	-0.97	240,254,449.91	28.61
2017-12-29	002066	瑞泰科技	10.30	10.31	0.10	9,294,185.02	94.33
2017-12-29	002067	景兴纸业	5.75	5.89	2.43	101,669,945.15	20.21
2017-12-29	002068	黑猫股份	9.50	9.69	2.00	127,942,794.84	74.83
2017-12-29	002069	獐子岛	7.87	7.98	1.40	18,962,629.81	71.31
2017-12-29	002070	*ST众和	5.53	5.25	-5.06	57,356,716.00	0.00
2017-12-29	002071	长城影视	10.18	10.18	0.00	73,804,107.64	20.87
2017-12-29	002072	凯瑞德	28.90	28.90	0.00	0.00	354.17
2017-12-29	002073	软控股份	7.90	8.00	1.27	43,900,002.55	0.00
2017-12-29	002074	国轩高科	22.12	22.26	0.63	137,503,944.52	24.57
2017-12-29	002075	沙钢股份	16.12	16.12	0.00	0.00	161.69
2017-12-29	002076	雪 莱 特	5.50	5.58	1.45	66,337,432.16	101.09
2017-12-29	002077	大港股份	15.06	14.93	-0.86	29,653,313.25	208.23
2017-12-29	002078	太阳纸业	9.04	9.28	2.65	228,649,372.35	22.27
2017-12-29	002079	苏州固锝	9.04	9.33	3.21	322,383,561.80	59.88
2017-12-29	002080	中材科技	25.50	26.35	3.33	265,953,347.85	52.96
2017-12-29	002081	金 螳 螂	15.11	15.32	1.39	325,517,442.23	24.06
2017-12-29	002082	栋梁新材	13.97	13.97	0.00	0.00	47.68
2017-12-29	002083	孚日股份	6.61	6.68	1.06	14,664,896.60	16.04
2017-12-29	002084	海鸥卫浴	6.43	6.49	0.93	13,263,089.30	38.68
2017-12-29	002085	万丰奥威	18.05	17.90	-0.83	477,615,964.72	40.86
2017-12-29	002086	东方海洋	11.90	11.90	0.00	165,897,336.92	106.82
2017-12-29	002087	新野纺织	5.86	5.82	-0.68	28,570,702.00	22.91
2017-12-29	002088	鲁阳节能	12.73	12.94	1.65	34,015,337.45	43.39
2017-12-29	002089	新 海 宜	5.61	5.62	0.18	28,897,444.28	282.41
2017-12-29	002090	金智科技	22.07	22.40	1.50	17,227,728.10	48.78
2017-12-29	002091	江苏国泰	8.96	8.97	0.11	44,919,054.69	26.06
2017-12-29	002092	中泰化学	13.33	13.31	-0.15	268,376,043.48	15.50
2017-12-29	002093	国脉科技	9.20	9.49	3.15	88,844,749.39	123.57
2017-12-29	002094	青岛金王	17.42	17.59	0.98	72,453,760.71	37.26
2017-12-29	002095	生 意 宝	35.00	34.86	-0.40	39,064,949.17	698.60
2017-12-29	002096	南岭民爆	8.28	8.23	-0.60	10,665,703.46	90.24
2017-12-29	002097	山河智能	7.33	7.53	2.73	54,831,392.92	118.77
2017-12-29	002098	浔兴股份	16.33	16.33	0.00	0.00	49.34
2017-12-29	002099	海翔药业	5.53	5.78	4.52	78,059,181.64	41.67
2017-12-29	002100	天康生物	8.10	8.12	0.25	9,432,390.49	19.93
2017-12-29	002101	广东鸿图	21.20	21.24	0.19	27,915,387.46	45.09
2017-12-29	002102	冠福股份	4.23	4.30	1.65	96,967,267.94	46.14
2017-12-29	002103	广博股份	9.45	9.45	0.00	0.00	43.43
2017-12-29	002104	恒宝股份	8.72	8.77	0.57	40,752,199.79	42.74
2017-12-29	002105	信隆健康	6.54	6.53	-0.15	16,660,187.90	84.26
2017-12-29	002106	莱宝高科	10.04	10.17	1.29	62,168,289.82	33.90
2017-12-29	002107	沃华医药	12.20	12.58	3.11	42,947,480.10	92.98
2017-12-29	002108	沧州明珠	11.33	11.36	0.26	81,937,920.53	25.43
2017-12-29	002109	兴化股份	6.83	6.89	0.88	18,544,735.13	172.25
2017-12-29	002110	三钢闽光	19.19	19.34	0.78	521,465,890.40	28.67
2017-12-29	002111	威海广泰	14.37	14.44	0.49	14,314,648.94	32.71
2017-12-29	002112	三变科技	17.41	17.41	0.00	0.00	667.05
2017-12-29	002113	天润数娱	11.54	12.27	6.33	136,961,198.98	204.50
2017-12-29	002114	罗平锌电	17.91	17.70	-1.17	65,985,972.99	69.03
2017-12-29	002115	三维通信	9.18	9.27	0.98	26,472,568.48	171.03
2017-12-29	002116	中国海诚	10.98	10.96	-0.18	17,269,955.05	34.09
2017-12-29	002117	东港股份	18.32	19.44	6.11	78,277,053.32	32.27
2017-12-29	002118	紫鑫药业	7.40	7.52	1.62	51,827,076.22	59.03
2017-12-29	002119	康强电子	19.05	19.46	2.15	41,287,132.00	92.01
2017-12-29	002120	韵达股份	44.28	45.78	3.39	68,646,118.23	47.29
2017-12-29	002121	科陆电子	8.91	8.95	0.45	30,274,026.65	46.33
2017-12-29	002122	天马股份	8.49	8.49	0.00	0.00	0.00
2017-12-29	002123	梦网集团	10.18	10.35	1.67	60,892,770.26	34.81
2017-12-29	002124	天邦股份	8.28	8.32	0.48	11,510,314.20	17.25
2017-12-29	002125	湘潭电化	10.28	10.22	-0.58	20,368,536.64	158.70
2017-12-29	002126	银轮股份	9.75	9.80	0.51	76,606,093.88	30.58
2017-12-29	002127	南极电商	12.14	12.19	0.41	135,593,267.46	66.25
2017-12-29	002128	露天煤业	11.11	11.08	-0.27	357,871,890.58	21.98
2017-12-29	002129	中环股份	11.18	11.49	2.77	1,540,088,238.20	75.59
2017-12-29	002130	沃尔核材	5.76	5.76	0.00	0.00	67.21
2017-12-29	002131	利欧股份	2.61	2.60	-0.38	76,485,786.44	25.62
2017-12-29	002132	恒星科技	5.46	5.45	-0.18	19,627,800.91	64.73
2017-12-29	002133	广宇集团	4.60	4.64	0.87	12,031,943.19	23.72
2017-12-29	002134	*ST普林	8.68	8.96	3.23	13,720,405.39	0.00
2017-12-29	002135	东南网架	7.12	7.20	1.12	23,345,818.00	151.58
2017-12-29	002136	安 纳 达	14.03	14.24	1.50	74,642,950.03	72.03
2017-12-29	002137	麦达数字	6.96	6.99	0.43	8,858,604.49	26.86
2017-12-29	002138	顺络电子	16.51	16.58	0.42	82,303,582.86	37.70
2017-12-29	002139	拓邦股份	11.58	11.83	2.16	66,777,415.48	55.78
2017-12-29	002140	东华科技	10.99	11.07	0.73	19,368,877.36	60.36
2017-12-29	002141	贤丰控股	7.87	7.91	0.51	29,413,463.69	1,068.92
2017-12-29	002142	宁波银行	17.83	17.81	-0.11	219,289,423.42	11.56
2017-12-29	002143	印纪传媒	13.02	13.20	1.38	103,616,146.99	31.96
2017-12-29	002144	宏达高科	13.93	14.01	0.57	9,284,933.28	24.57
2017-12-29	002145	中核钛白	5.93	5.99	1.01	156,431,038.31	113.45
2017-12-29	002146	荣盛发展	9.01	9.53	5.77	1,032,966,641.30	9.99
2017-12-29	002147	新光圆成	12.94	12.94	0.00	14,786,917.42	15.46
2017-12-29	002148	北纬科技	9.03	9.07	0.44	59,476,121.42	65.25
2017-12-29	002149	西部材料	9.67	9.61	-0.62	47,568,671.07	192.59
2017-12-29	002150	通润装备	8.97	8.97	0.00	0.00	24.77
2017-12-29	002151	北斗星通	31.34	32.02	2.17	262,628,927.71	317.66
2017-12-29	002152	广电运通	7.39	7.44	0.68	122,187,758.83	21.41
2017-12-29	002153	石基信息	27.05	26.66	-1.44	225,528,743.40	73.16
2017-12-29	002154	报 喜 鸟	3.44	3.48	1.16	22,391,201.30	0.00
2017-12-29	002155	湖南黄金	9.49	9.70	2.21	283,500,379.33	81.24
2017-12-29	002156	通富微电	12.81	13.22	3.20	403,181,578.11	71.11
2017-12-29	002157	正邦科技	5.71	5.73	0.35	35,994,803.22	12.55
2017-12-29	002158	汉钟精机	11.54	11.56	0.17	63,653,017.64	36.84
2017-12-29	002159	三特索道	18.75	18.84	0.48	12,015,909.00	0.00
2017-12-29	002160	常铝股份	6.72	6.72	0.00	0.00	31.07
2017-12-29	002161	远 望 谷	8.79	8.86	0.80	66,143,730.96	162.87
2017-12-29	002162	悦心健康	5.07	5.12	0.99	11,893,583.60	256.00
2017-12-29	002163	中航三鑫	7.64	7.64	0.00	0.00	647.46
2017-12-29	002164	宁波东力	8.63	8.58	-0.58	24,090,830.69	520.00
2017-12-29	002165	红 宝 丽	6.09	6.09	0.00	7,501,622.94	28.92
2017-12-29	002166	莱茵生物	10.50	10.59	0.86	51,990,724.56	66.48
2017-12-29	002167	东方锆业	10.59	10.40	-1.79	82,222,979.32	253.66
2017-12-29	002168	深圳惠程	13.76	13.76	0.00	0.00	149.89
2017-12-29	002169	智光电气	5.31	5.25	-1.13	36,281,298.48	37.13
2017-12-29	002170	芭田股份	6.46	6.47	0.15	13,028,880.74	64.31
2017-12-29	002171	楚江新材	7.24	7.22	-0.28	33,313,046.94	41.19
2017-12-29	002172	澳洋科技	5.99	6.01	0.33	9,936,436.50	17.01
2017-12-29	002173	创新医疗	13.08	13.60	3.98	11,887,356.31	54.16
2017-12-29	002174	游族网络	22.55	22.30	-1.11	168,389,109.12	33.70
2017-12-29	002175	东方网络	8.08	8.10	0.25	62,198,291.83	99.75
2017-12-29	002176	江特电机	11.29	11.32	0.27	272,733,463.31	84.29
2017-12-29	002177	御银股份	4.86	4.99	2.67	59,289,934.08	163.61
2017-12-29	002178	延华智能	13.89	13.89	0.00	63,531,389.32	227.33
2017-12-29	002179	中航光电	39.45	39.38	-0.18	147,327,988.62	42.04
2017-12-29	002180	纳思达	27.02	27.31	1.07	29,696,186.34	475.78
2017-12-29	002181	粤 传 媒	4.87	4.88	0.21	5,498,897.95	29.90
2017-12-29	002182	云海金属	9.50	9.38	-1.26	172,115,010.28	35.82
2017-12-29	002183	怡 亚 通	7.02	7.05	0.43	81,547,457.23	28.79
2017-12-29	002184	海得控制	12.21	12.14	-0.57	12,647,876.51	216.40
2017-12-29	002185	华天科技	8.30	8.52	2.65	513,673,347.18	46.43
2017-12-29	002186	全 聚 德	17.47	17.60	0.74	8,952,171.00	38.90
2017-12-29	002187	广百股份	10.10	10.18	0.79	5,397,900.89	22.11
2017-12-29	002188	巴士在线	17.55	15.80	-9.97	428,640,385.27	50.58
2017-12-29	002189	利达光电	18.08	18.08	0.00	0.00	208.06
2017-12-29	002190	成飞集成	21.48	21.64	0.74	28,437,053.10	54.24
2017-12-29	002191	劲嘉股份	9.26	9.25	-0.11	73,874,151.09	24.23
2017-12-29	002192	融捷股份	33.16	33.13	-0.09	143,565,732.49	1,624.02
2017-12-29	002193	如意集团	16.25	16.46	1.29	33,638,482.48	131.47
2017-12-29	002194	武汉凡谷	10.17	10.32	1.47	304,695,531.49	0.00
2017-12-29	002195	二三四五	5.80	5.84	0.69	99,350,623.50	30.21
2017-12-29	002196	方正电机	9.68	9.36	-3.31	124,466,542.49	35.67
2017-12-29	002197	证通电子	12.37	12.41	0.32	16,139,134.20	118.53
2017-12-29	002198	嘉应制药	12.28	12.29	0.08	13,912,248.74	113.06
2017-12-29	002199	东晶电子	14.90	15.35	3.02	25,738,773.34	230.83
2017-12-29	002200	云投生态	12.38	12.41	0.24	19,794,643.80	68.34
2017-12-29	002201	九鼎新材	10.75	10.99	2.23	62,141,024.43	763.19
2017-12-29	002202	金风科技	18.57	18.85	1.51	457,349,765.98	22.60
2017-12-29	002203	海亮股份	7.79	7.80	0.13	29,871,423.62	23.94
2017-12-29	002204	大连重工	4.22	4.31	2.13	73,407,188.19	305.67
2017-12-29	002205	国统股份	17.36	17.71	2.02	15,131,088.25	154.27
2017-12-29	002206	海 利 得	5.85	5.93	1.37	19,116,284.00	28.32
2017-12-29	002207	*ST准油	8.78	9.04	2.96	75,891,936.78	0.00
2017-12-29	002208	合肥城建	9.11	9.14	0.33	9,879,447.81	26.90
2017-12-29	002209	达 意 隆	9.86	10.05	1.93	15,376,648.45	0.00
2017-12-29	002210	飞马国际	12.43	12.38	-0.40	52,874,028.35	13.36
2017-12-29	002211	宏达新材	6.95	7.14	2.73	54,587,319.56	280.00
2017-12-29	002212	南洋股份	20.00	20.02	0.10	61,541,325.95	326.59
2017-12-29	002213	特 尔 佳	16.88	16.92	0.24	8,981,520.00	436.08
2017-12-29	002214	大立科技	7.88	7.96	1.02	125,970,530.91	110.25
2017-12-29	002215	诺 普 信	7.00	7.29	4.14	62,131,560.27	0.00
2017-12-29	002216	三全食品	8.11	8.10	-0.12	31,650,554.00	167.01
2017-12-29	002217	合力泰	10.09	10.00	-0.89	148,960,423.69	35.80
2017-12-29	002218	拓日新能	5.30	5.25	-0.94	222,792,004.76	50.43
2017-12-29	002219	恒康医疗	11.71	11.71	0.00	0.00	54.11
2017-12-29	002220	天宝食品	7.24	7.19	-0.69	20,086,226.65	21.68
2017-12-29	002221	东华能源	12.57	12.21	-2.86	274,710,952.22	42.09
2017-12-29	002222	福晶科技	17.99	18.23	1.33	144,359,767.00	110.82
2017-12-29	002223	鱼跃医疗	19.87	19.60	-1.36	94,313,136.49	39.28
2017-12-29	002224	三 力 士	8.60	8.68	0.93	20,809,735.55	25.29
2017-12-29	002225	濮耐股份	5.17	5.15	-0.39	12,706,177.27	0.00
2017-12-29	002226	江南化工	6.33	6.29	-0.63	61,538,787.26	93.46
2017-12-29	002227	奥 特 迅	18.54	18.20	-1.83	46,240,092.17	440.68
2017-12-29	002228	合兴包装	4.28	4.28	0.00	9,536,647.40	48.64
2017-12-29	002229	鸿博股份	9.19	9.40	2.29	54,443,047.91	373.02
