交易日期	证券代码	证券简称	前收	今收	升跌(%)	成交金额(元)	市盈率
2018-12-28	000833	粤桂股份	4.57	4.56	-0.22	4,996,409.00	38.22
2018-12-28	000835	长城动漫	4.36	4.16	-4.59	46,909,308.01	10.64
2018-12-28	000836	富通鑫茂	3.95	3.89	-1.52	43,579,287.30	55.89
2018-12-28	000837	秦川机床	3.96	3.93	-0.76	6,770,555.16	165.82
2018-12-28	000838	财信发展	2.92	2.93	0.34	3,638,358.79	16.47
2018-12-28	000839	中信国安	3.42	3.37	-1.46	66,503,151.95	50.91
2018-12-28	000848	承德露露	7.89	8.04	1.90	45,185,276.67	19.02
2018-12-28	000850	华茂股份	3.17	3.20	0.95	10,717,465.50	29.04
2018-12-28	000851	高鸿股份	4.99	4.76	-4.61	212,512,105.86	24.09
2018-12-28	000852	石化机械	7.44	7.16	-3.76	73,510,376.64	456.05
2018-12-28	000856	冀东装备	14.15	14.40	1.77	213,304,455.41	210.22
2018-12-28	000858	五 粮 液	50.15	50.88	1.46	967,588,986.97	20.42
2018-12-28	000859	国风塑业	2.82	2.84	0.71	6,811,213.90	34.89
2018-12-28	000860	顺鑫农业	31.68	31.89	0.66	251,884,326.60	41.51
2018-12-28	000861	海印股份	2.44	2.51	2.87	10,246,213.03	24.56
2018-12-28	000862	银星能源	2.95	2.96	0.34	9,387,970.32	0.00
2018-12-28	000863	三湘印象	3.93	3.91	-0.51	7,448,017.86	20.38
2018-12-28	000868	安凯客车	3.61	3.70	2.49	32,368,692.25	0.00
2018-12-28	000869	张  裕Ａ	26.01	26.00	-0.04	26,384,297.13	17.27
2018-12-28	000875	吉电股份	2.42	2.45	1.24	11,772,770.44	0.00
2018-12-28	000876	新 希 望	7.19	7.28	1.25	104,062,842.45	13.46
2018-12-28	000877	天山股份	7.05	7.11	0.85	39,072,123.98	28.15
2018-12-28	000878	云南铜业	7.91	7.93	0.25	29,371,780.07	49.38
2018-12-28	000880	潍柴重机	7.16	7.20	0.56	5,800,788.10	84.61
2018-12-28	000881	中广核技	6.67	6.72	0.75	8,366,871.58	18.24
2018-12-28	000882	华联股份	2.21	2.23	0.90	11,187,775.00	305.48
2018-12-28	000883	湖北能源	3.62	3.67	1.38	15,633,169.22	10.99
2018-12-28	000885	城发环境	7.16	7.17	0.14	12,148,887.67	5.90
2018-12-28	000886	海南高速	3.67	3.75	2.18	33,035,941.22	39.31
2018-12-28	000887	中鼎股份	10.19	10.12	-0.69	25,491,051.84	11.08
2018-12-28	000888	峨眉山Ａ	5.70	5.66	-0.70	13,072,054.59	15.17
2018-12-28	000889	中嘉博创	9.90	10.20	3.03	10,819,374.76	29.86
2018-12-28	000890	法 尔 胜	4.29	4.40	2.56	8,522,872.90	11.67
2018-12-28	000892	欢瑞世纪	4.83	4.76	-1.45	13,859,137.00	11.06
2018-12-28	000893	*ST东凌	4.25	4.31	1.41	5,059,576.60	0.00
2018-12-28	000895	双汇发展	23.89	23.59	-1.26	196,991,670.98	18.02
2018-12-28	000897	津滨发展	2.30	2.33	1.30	9,675,796.73	0.00
2018-12-28	000898	鞍钢股份	5.05	5.13	1.58	108,496,501.83	6.62
2018-12-28	000899	赣能股份	4.33	4.38	1.15	5,121,350.64	259.17
2018-12-28	000900	现代投资	3.90	3.89	-0.26	16,892,725.74	6.83
2018-12-28	000901	航天科技	8.83	8.84	0.11	72,475,965.58	31.88
2018-12-28	000902	新洋丰	8.68	8.96	3.23	57,941,665.30	17.18
2018-12-28	000903	云内动力	2.39	2.40	0.42	17,363,727.00	17.86
2018-12-28	000905	厦门港务	5.92	6.06	2.36	9,890,749.20	29.62
2018-12-28	000906	浙商中拓	4.86	4.89	0.62	4,359,233.73	18.64
2018-12-28	000908	景峰医药	4.36	4.44	1.83	14,239,653.41	24.10
2018-12-28	000909	数源科技	6.57	6.62	0.76	6,853,452.90	67.76
2018-12-28	000910	大亚圣象	10.30	10.31	0.10	27,457,671.50	8.69
2018-12-28	000911	南宁糖业	5.60	5.47	-2.32	16,135,165.24	0.00
2018-12-28	000912	*ST天化	4.99	4.74	-5.01	6,719,424.00	0.00
2018-12-28	000913	钱江摩托	9.06	9.16	1.10	10,500,849.00	50.22
2018-12-28	000915	山大华特	14.94	14.80	-0.94	36,677,679.24	14.26
2018-12-28	000917	电广传媒	6.95	6.92	-0.43	373,814,462.39	0.00
2018-12-28	000918	嘉凯城	7.50	7.62	1.60	35,755,602.50	6.92
2018-12-28	000919	金陵药业	6.23	6.27	0.64	6,735,520.60	23.04
2018-12-28	000920	南方汇通	5.17	5.18	0.19	6,365,349.00	19.10
2018-12-28	000921	海信家电	6.91	7.07	2.32	36,428,636.02	4.82
2018-12-28	000922	佳电股份	6.70	6.71	0.15	22,106,984.80	30.28
2018-12-28	000923	河北宣工	13.18	13.60	3.19	36,644,106.98	29.13
2018-12-28	000925	众合科技	5.84	5.85	0.17	64,498,326.12	53.47
2018-12-28	000926	福星股份	6.10	6.12	0.33	25,067,966.41	7.03
2018-12-28	000927	一汽夏利	3.11	3.15	1.29	13,673,031.99	0.00
2018-12-28	000928	中钢国际	4.23	4.35	2.84	28,376,446.08	13.09
2018-12-28	000929	兰州黄河	6.27	6.21	-0.96	6,703,042.41	71.05
2018-12-28	000930	中粮生化	7.65	7.42	-3.01	82,156,037.33	14.75
2018-12-28	000931	中 关 村	6.88	6.92	0.58	64,072,495.85	366.14
2018-12-28	000932	华菱钢铁	6.11	6.06	-0.82	142,028,769.62	4.43
2018-12-28	000933	神火股份	3.88	3.90	0.52	45,513,161.16	20.13
2018-12-28	000935	四川双马	14.94	15.04	0.67	75,380,967.82	56.37
2018-12-28	000936	华西股份	5.99	6.12	2.17	132,267,577.70	27.76
2018-12-28	000937	冀中能源	3.78	3.77	-0.26	15,796,728.41	12.52
2018-12-28	000938	紫光股份	31.29	31.26	-0.10	74,674,333.99	28.96
2018-12-28	000939	*ST凯迪	1.15	1.21	5.22	55,457,570.75	0.00
2018-12-28	000948	南天信息	9.20	9.54	3.70	21,912,184.14	107.07
2018-12-28	000949	新乡化纤	2.60	2.68	3.08	16,073,332.81	111.20
2018-12-28	000950	重药控股	5.00	5.02	0.40	17,799,876.00	7.84
2018-12-28	000951	中国重汽	11.27	11.14	-1.15	10,172,367.14	8.33
2018-12-28	000952	广济药业	9.91	9.94	0.30	8,145,281.00	23.78
2018-12-28	000953	ST河化	3.85	3.89	1.04	3,460,687.86	38.82
2018-12-28	000955	欣龙控股	3.99	4.05	1.50	38,103,902.00	47.99
2018-12-28	000957	中通客车	4.44	4.45	0.23	19,836,719.64	13.80
2018-12-28	000958	东方能源	3.22	3.22	0.00	12,175,216.00	52.44
2018-12-28	000959	首钢股份	3.76	3.73	-0.80	11,340,805.25	8.93
2018-12-28	000960	锡业股份	9.61	9.54	-0.73	60,409,647.76	22.55
2018-12-28	000961	中南建设	5.70	5.61	-1.58	91,426,694.47	34.52
2018-12-28	000962	东方钽业	6.03	6.13	1.66	17,731,303.27	0.00
2018-12-28	000963	华东医药	26.58	26.46	-0.45	183,279,946.09	21.68
2018-12-28	000965	天保基建	3.89	3.85	-1.03	12,300,533.17	10.40
2018-12-28	000966	长源电力	3.51	3.51	0.00	33,340,773.35	0.00
2018-12-28	000967	盈峰环境	5.65	5.65	0.00	9,744,337.76	18.70
2018-12-28	000968	蓝焰控股	10.54	10.65	1.04	54,003,123.98	21.06
2018-12-28	000969	安泰科技	4.52	4.55	0.66	12,743,562.42	78.86
2018-12-28	000970	中科三环	7.48	7.33	-2.01	36,257,273.40	27.66
2018-12-28	000971	高升控股	3.62	3.32	-8.29	97,618,099.68	23.12
2018-12-28	000972	ST中基	2.76	2.78	0.72	2,718,902.00	58.40
2018-12-28	000973	佛塑科技	3.25	3.21	-1.23	16,437,644.38	29.40
2018-12-28	000975	银泰资源	9.93	10.19	2.62	158,837,658.83	62.13
2018-12-28	000976	华铁股份	4.45	4.58	2.92	41,768,555.13	14.79
2018-12-28	000977	浪潮信息	17.05	15.92	-6.63	959,200,792.22	48.01
2018-12-28	000978	桂林旅游	5.19	5.23	0.77	6,856,055.82	35.58
2018-12-28	000980	众泰汽车	4.33	4.33	0.00	19,880,993.22	7.77
2018-12-28	000981	银亿股份	3.22	3.12	-3.11	167,467,822.53	7.85
2018-12-28	000982	*ST 中绒	1.21	1.27	4.96	11,349,284.32	47.74
2018-12-28	000983	西山煤电	5.47	5.49	0.37	46,824,315.53	11.03
2018-12-28	000985	大庆华科	12.47	12.40	-0.56	6,316,978.55	33.38
2018-12-28	000987	越秀金控	7.97	7.97	0.00	0.00	34.64
2018-12-28	000988	华工科技	12.31	11.94	-3.01	173,206,822.67	37.03
2018-12-28	000989	九 芝 堂	9.58	9.81	2.40	190,932,153.99	11.82
2018-12-28	000990	诚志股份	12.13	12.01	-0.99	37,399,553.21	18.61
2018-12-28	000993	闽东电力	4.57	4.57	0.00	7,973,060.98	92.70
2018-12-28	000995	*ST皇台	5.52	5.24	-5.07	21,575,488.00	0.00
2018-12-28	000996	中国中期	8.24	8.36	1.46	64,888,565.15	95.22
2018-12-28	000997	新 大 陆	14.83	14.64	-1.28	42,311,058.58	22.62
2018-12-28	000998	隆平高科	14.89	14.80	-0.60	115,659,958.59	22.68
2018-12-28	000999	华润三九	24.58	24.86	1.14	70,637,116.55	18.70
2018-12-28	001696	宗申动力	4.34	4.36	0.46	12,800,346.76	18.33
2018-12-28	001872	招商港口	15.89	15.02	-5.48	43,577,195.17	53.39
2018-12-28	001896	豫能控股	3.04	3.05	0.33	5,021,925.00	65.59
2018-12-28	001965	招商公路	8.09	8.03	-0.74	20,656,764.67	14.73
2018-12-28	001979	招商蛇口	16.95	17.35	2.36	264,258,138.58	11.22
2018-12-28	002001	新 和 成	14.80	15.01	1.42	158,904,107.94	18.92
2018-12-28	002002	鸿达兴业	2.88	2.88	0.00	41,002,191.32	7.41
2018-12-28	002003	伟星股份	7.08	7.02	-0.85	8,966,736.40	14.60
2018-12-28	002004	华邦健康	4.70	4.61	-1.91	19,832,516.94	18.47
2018-12-28	002005	德豪润达	2.16	2.17	0.46	19,196,913.00	0.00
2018-12-28	002006	精功科技	5.38	5.54	2.97	186,759,699.22	25.44
2018-12-28	002007	华兰生物	32.80	32.80	0.00	196,326,485.71	37.17
2018-12-28	002008	大族激光	30.02	30.36	1.13	311,229,413.77	19.46
2018-12-28	002009	天奇股份	7.73	7.56	-2.20	44,503,833.15	33.04
2018-12-28	002010	传化智联	6.31	6.50	3.01	85,871,142.21	45.11
2018-12-28	002011	盾安环境	4.22	4.23	0.24	32,269,823.65	42.05
2018-12-28	002012	凯恩股份	3.90	3.92	0.51	18,585,481.63	59.85
2018-12-28	002013	中航机电	6.48	6.51	0.46	132,818,475.67	40.56
2018-12-28	002014	永新股份	6.58	6.56	-0.30	14,840,495.92	16.08
2018-12-28	002015	霞客环保	4.84	4.76	-1.65	8,353,528.00	254.55
2018-12-28	002016	世荣兆业	8.99	9.02	0.33	45,014,252.71	7.99
2018-12-28	002017	东信和平	8.67	9.31	7.38	389,469,314.74	85.49
2018-12-28	002018	*ST华信	1.16	1.22	5.17	24,202,168.14	6.21
2018-12-28	002019	亿帆医药	10.60	10.70	0.94	55,418,481.50	9.90
2018-12-28	002020	京新药业	8.69	8.60	-1.04	31,401,433.60	23.95
2018-12-28	002021	中捷资源	2.97	3.02	1.68	18,167,997.78	0.00
2018-12-28	002022	科华生物	9.35	9.38	0.32	17,273,009.58	22.08
2018-12-28	002023	海特高新	10.70	10.35	-3.27	542,451,576.19	227.97
2018-12-28	002024	苏宁易购	9.85	9.85	0.00	248,432,557.17	21.77
2018-12-28	002025	航天电器	21.35	21.43	0.37	86,655,559.61	29.52
2018-12-28	002026	山东威达	5.52	5.52	0.00	18,880,349.73	18.47
2018-12-28	002027	分众传媒	5.33	5.24	-1.69	789,363,172.75	12.81
2018-12-28	002028	思源电气	10.01	9.87	-1.40	54,636,102.12	30.11
2018-12-28	002029	七 匹 狼	6.13	6.20	1.14	10,810,871.04	14.80
2018-12-28	002030	达安基因	9.51	10.16	6.83	165,881,953.98	93.64
2018-12-28	002031	巨轮智能	1.87	1.88	0.53	9,504,329.22	64.83
2018-12-28	002032	苏 泊 尔	52.89	52.50	-0.74	127,007,970.64	32.98
2018-12-28	002033	丽江旅游	5.64	5.67	0.53	7,478,226.88	15.26
2018-12-28	002034	旺能环境	11.17	10.94	-2.06	20,770,074.64	19.41
2018-12-28	002035	华帝股份	8.81	8.85	0.45	95,485,596.50	15.15
2018-12-28	002036	联创电子	8.31	8.60	3.49	41,738,574.79	16.92
2018-12-28	002037	久联发展	7.88	8.08	2.54	11,809,035.22	34.46
2018-12-28	002038	双鹭药业	25.48	24.81	-2.63	149,265,131.51	31.84
2018-12-28	002039	黔源电力	13.08	13.00	-0.61	10,091,910.51	12.39
2018-12-28	002040	南 京 港	7.69	7.78	1.17	8,826,308.46	27.24
2018-12-28	002041	登海种业	5.40	5.39	-0.19	12,184,511.22	28.46
2018-12-28	002042	华孚时尚	5.44	5.43	-0.18	32,533,310.35	12.18
2018-12-28	002043	兔 宝 宝	5.06	5.07	0.20	49,087,134.45	11.98
2018-12-28	002044	美年健康	14.92	14.95	0.20	176,784,336.46	76.00
2018-12-28	002045	国光电器	4.78	4.60	-3.77	38,483,334.67	16.48
2018-12-28	002046	轴研科技	6.27	6.35	1.28	12,279,475.54	203.53
2018-12-28	002047	宝鹰股份	6.94	6.85	-1.30	33,758,622.00	25.05
2018-12-28	002048	宁波华翔	10.24	10.43	1.86	42,730,266.06	8.18
2018-12-28	002049	紫光国微	29.49	28.90	-2.00	231,756,638.59	62.66
2018-12-28	002050	三花智控	12.48	12.69	1.68	101,405,980.18	21.77
2018-12-28	002051	中工国际	11.04	11.08	0.36	34,564,450.67	8.31
2018-12-28	002052	同洲电子	4.30	4.13	-3.95	128,256,725.65	344.17
2018-12-28	002053	云南能投	7.19	6.87	-4.45	18,320,881.25	23.66
2018-12-28	002054	德美化工	6.43	6.27	-2.49	153,008,077.13	87.69
2018-12-28	002055	得润电子	9.76	9.67	-0.92	22,018,925.33	25.85
2018-12-28	002056	横店东磁	5.43	5.53	1.84	58,283,313.92	15.72
2018-12-28	002057	中钢天源	5.79	5.82	0.52	4,832,448.89	16.50
2018-12-28	002058	威 尔 泰	12.92	12.86	-0.46	61,745,302.48	656.12
2018-12-28	002059	云南旅游	5.15	5.17	0.39	3,433,548.00	52.81
2018-12-28	002060	粤 水 电	2.71	2.72	0.37	5,774,410.96	20.68
2018-12-28	002061	浙江交科	10.35	10.27	-0.77	191,383,309.69	12.76
2018-12-28	002062	宏润建设	3.84	3.84	0.00	3,227,796.80	15.57
2018-12-28	002063	远光软件	5.42	5.42	0.00	20,900,176.94	26.74
2018-12-28	002064	华峰氨纶	4.20	4.19	-0.24	17,240,848.78	18.23
2018-12-28	002065	东华软件	6.91	6.95	0.58	92,917,510.77	32.88
2018-12-28	002066	瑞泰科技	7.21	7.25	0.55	16,380,213.00	110.35
2018-12-28	002067	景兴纸业	3.44	3.51	2.03	27,870,712.63	6.21
2018-12-28	002068	黑猫股份	6.00	5.90	-1.67	36,436,871.46	8.92
2018-12-28	002069	獐子岛	3.24	3.26	0.62	5,254,591.00	0.00
2018-12-28	002070	*ST众和	3.92	3.92	0.00	0.00	0.00
2018-12-28	002071	长城影视	5.00	4.55	-9.00	131,490,744.83	14.08
2018-12-28	002072	凯瑞德	6.09	6.16	1.15	117,809,913.26	0.00
2018-12-28	002073	软控股份	4.55	4.53	-0.44	18,390,306.52	46.04
2018-12-28	002074	国轩高科	11.33	11.56	2.03	167,800,249.19	15.68
2018-12-28	002075	沙钢股份	8.13	8.03	-1.23	209,577,267.23	25.14
2018-12-28	002076	雪 莱 特	3.23	3.14	-2.79	57,544,620.82	43.73
2018-12-28	002077	大港股份	3.79	3.81	0.53	29,946,588.07	65.80
2018-12-28	002078	太阳纸业	5.68	5.70	0.35	79,806,731.30	7.30
2018-12-28	002079	苏州固锝	4.80	4.67	-2.71	26,311,905.78	32.48
2018-12-28	002080	中材科技	8.22	8.09	-1.58	32,752,476.33	13.61
2018-12-28	002081	金 螳 螂	8.00	8.10	1.25	55,562,377.97	11.16
2018-12-28	002082	万邦德	7.38	7.38	0.00	7,304,118.80	17.88
2018-12-28	002083	孚日股份	4.91	4.93	0.41	7,935,648.79	10.91
2018-12-28	002084	海鸥住工	3.85	3.89	1.04	5,410,949.00	21.42
2018-12-28	002085	万丰奥威	7.49	7.75	3.47	155,220,451.95	18.82
2018-12-28	002086	东方海洋	4.33	4.36	0.69	36,319,779.00	26.59
2018-12-28	002087	新野纺织	3.52	3.53	0.28	18,397,234.68	9.87
2018-12-28	002088	鲁阳节能	8.77	8.47	-3.42	27,390,622.08	13.91
2018-12-28	002089	新 海 宜	4.51	4.30	-4.66	281,184,658.83	0.00
2018-12-28	002090	金智科技	16.68	16.83	0.90	15,715,871.30	26.08
2018-12-28	002091	江苏国泰	5.57	5.60	0.54	43,726,566.24	11.40
2018-12-28	002092	中泰化学	7.08	7.05	-0.42	73,650,045.68	6.30
2018-12-28	002093	国脉科技	7.29	7.29	0.00	137,833,655.24	45.11
2018-12-28	002094	青岛金王	4.93	4.87	-1.22	23,088,945.60	8.37
2018-12-28	002095	生 意 宝	19.70	19.68	-0.10	34,520,255.52	259.29
2018-12-28	002096	南岭民爆	5.23	5.24	0.19	9,994,890.30	71.98
2018-12-28	002097	山河智能	5.50	5.55	0.91	16,211,633.75	36.11
2018-12-28	002098	浔兴股份	8.18	7.84	-4.16	210,003,288.15	23.59
2018-12-28	002099	海翔药业	4.53	4.52	-0.22	31,892,855.27	21.42
2018-12-28	002100	天康生物	4.20	4.20	0.00	10,419,430.28	9.94
2018-12-28	002101	广东鸿图	8.01	8.09	1.00	15,395,647.15	14.78
2018-12-28	002102	ST冠福	1.68	1.75	4.17	94,330,301.50	16.31
2018-12-28	002103	广博股份	4.26	4.12	-3.29	61,512,252.49	20.24
2018-12-28	002104	恒宝股份	5.90	5.86	-0.68	60,476,515.41	25.66
2018-12-28	002105	信隆健康	3.88	3.98	2.58	5,675,939.38	32.02
2018-12-28	002106	莱宝高科	6.19	6.06	-2.10	56,033,318.48	30.36
2018-12-28	002107	沃华医药	6.81	6.61	-2.94	8,732,362.74	41.81
2018-12-28	002108	沧州明珠	4.20	4.21	0.24	37,261,871.15	10.95
2018-12-28	002109	兴化股份	3.50	3.52	0.57	9,400,072.04	17.95
2018-12-28	002110	三钢闽光	12.77	12.79	0.16	117,134,606.87	5.24
2018-12-28	002111	威海广泰	9.73	9.74	0.10	17,404,175.21	32.84
2018-12-28	002112	三变科技	7.01	6.65	-5.14	81,138,955.03	0.00
2018-12-28	002113	天润数娱	3.78	3.75	-0.79	59,156,976.32	1,071.43
2018-12-28	002114	罗平锌电	6.79	6.66	-1.91	10,703,785.00	38.95
2018-12-28	002115	三维通信	10.20	9.87	-3.24	246,107,554.81	115.71
2018-12-28	002116	中国海诚	6.95	6.85	-1.44	9,411,446.19	14.25
2018-12-28	002117	东港股份	14.10	14.15	0.35	22,210,976.00	22.18
2018-12-28	002118	紫鑫药业	4.33	4.36	0.69	19,265,991.57	15.03
2018-12-28	002119	康强电子	8.55	8.57	0.23	4,930,450.78	38.66
2018-12-28	002120	韵达股份	30.26	30.30	0.13	60,786,268.27	32.61
2018-12-28	002121	科陆电子	4.62	4.60	-0.43	8,587,906.25	14.12
2018-12-28	002122	*ST天马	1.60	1.65	3.13	24,099,798.96	15.33
2018-12-28	002123	梦网集团	7.22	7.13	-1.25	33,613,449.39	24.58
2018-12-28	002124	天邦股份	6.91	6.80	-1.59	92,397,199.21	30.08
2018-12-28	002125	湘潭电化	6.64	6.67	0.45	7,755,725.80	48.86
2018-12-28	002126	银轮股份	7.44	7.44	0.00	23,042,804.92	19.17
2018-12-28	002127	南极电商	7.26	7.52	3.58	78,947,434.27	34.54
2018-12-28	002128	露天煤业	7.15	7.16	0.14	34,675,886.69	6.67
2018-12-28	002129	中环股份	7.31	7.23	-1.09	198,946,243.16	34.44
2018-12-28	002130	沃尔核材	3.23	3.24	0.31	14,499,253.82	24.34
2018-12-28	002131	利欧股份	1.47	1.47	0.00	72,960,156.29	19.50
2018-12-28	002132	恒星科技	2.72	2.72	0.00	51,383,753.29	60.44
2018-12-28	002133	广宇集团	3.47	3.45	-0.58	8,278,500.00	14.06
2018-12-28	002134	天津普林	5.89	5.90	0.17	7,805,470.50	102.25
2018-12-28	002135	东南网架	4.96	4.96	0.00	3,820,146.00	49.55
2018-12-28	002136	安 纳 达	8.01	8.17	2.00	16,972,155.66	10.73
2018-12-28	002137	麦达数字	6.67	6.78	1.65	50,406,950.00	52.15
2018-12-28	002138	顺络电子	13.55	13.84	2.14	59,462,204.40	33.12
2018-12-28	002139	拓邦股份	3.95	3.92	-0.76	26,365,557.18	19.04
2018-12-28	002140	东华科技	5.82	5.76	-1.03	13,346,034.97	0.00
2018-12-28	002141	贤丰控股	4.56	4.33	-5.04	192,734,460.31	534.57
2018-12-28	002142	宁波银行	16.13	16.22	0.56	232,162,479.34	8.81
2018-12-28	002143	印纪传媒	2.88	2.86	-0.69	50,168,482.91	6.59
2018-12-28	002144	宏达高科	9.81	9.80	-0.10	4,627,751.89	17.94
2018-12-28	002145	中核钛白	3.21	3.22	0.31	8,269,753.30	13.19
2018-12-28	002146	荣盛发展	7.99	7.95	-0.50	161,778,523.24	6.00
2018-12-28	002147	ST新光	3.16	3.10	-1.90	116,743,856.02	4.17
2018-12-28	002148	北纬科技	6.14	5.97	-2.77	83,664,095.94	26.13
2018-12-28	002149	西部材料	5.36	5.31	-0.93	20,950,945.60	41.78
2018-12-28	002150	通润装备	6.13	6.20	1.14	9,757,668.87	24.03
2018-12-28	002151	北斗星通	20.39	21.10	3.48	304,128,842.92	103.23
2018-12-28	002152	广电运通	5.61	5.61	0.00	44,332,200.66	15.15
2018-12-28	002153	石基信息	26.01	25.96	-0.19	91,576,886.68	66.09
2018-12-28	002154	报 喜 鸟	3.00	3.03	1.00	8,032,514.60	147.80
2018-12-28	002155	湖南黄金	7.62	7.85	3.02	221,666,261.18	31.23
2018-12-28	002156	通富微电	7.21	7.13	-1.11	34,867,282.60	67.33
2018-12-28	002157	正邦科技	5.36	5.31	-0.93	167,006,086.58	23.57
2018-12-28	002158	汉钟精机	7.09	7.17	1.13	14,727,515.78	16.76
2018-12-28	002159	三特索道	17.53	17.58	0.29	7,131,378.00	442.82
2018-12-28	002160	常铝股份	3.70	3.69	-0.27	6,988,752.00	15.66
2018-12-28	002161	远 望 谷	5.49	5.42	-1.28	49,964,572.29	2,580.95
2018-12-28	002162	悦心健康	2.85	2.84	-0.35	3,528,661.50	120.34
2018-12-28	002163	中航三鑫	4.94	5.02	1.62	44,603,560.40	0.00
2018-12-28	002164	宁波东力	2.67	2.70	1.12	9,164,507.56	11.85
2018-12-28	002165	红 宝 丽	3.45	3.45	0.00	6,898,799.81	50.81
2018-12-28	002166	莱茵生物	6.22	6.14	-1.29	7,667,024.26	13.04
2018-12-28	002167	东方锆业	5.26	5.28	0.38	7,663,236.49	0.00
2018-12-28	002168	深圳惠程	9.90	9.89	-0.10	105,657,856.90	0.00
2018-12-28	002169	智光电气	3.61	3.58	-0.83	31,417,647.16	22.53
2018-12-28	002170	芭田股份	2.91	2.92	0.34	7,608,794.80	0.00
2018-12-28	002171	楚江新材	4.68	4.63	-1.07	15,709,462.19	13.73
2018-12-28	002172	澳洋健康	3.70	3.84	3.78	6,453,862.00	19.28
2018-12-28	002173	创新医疗	7.20	7.26	0.83	14,722,286.48	23.52
2018-12-28	002174	游族网络	18.49	18.59	0.54	195,239,038.47	25.18
2018-12-28	002175	东方网络	3.37	3.39	0.59	52,166,836.37	0.00
2018-12-28	002176	江特电机	5.87	5.87	0.00	101,515,760.95	35.60
2018-12-28	002177	御银股份	3.19	3.18	-0.31	20,638,181.08	175.69
2018-12-28	002178	延华智能	3.64	3.67	0.82	18,131,833.00	104.26
2018-12-28	002179	中航光电	33.41	33.68	0.81	186,469,060.52	32.28
2018-12-28	002180	纳思达	22.41	22.92	2.28	43,497,832.15	25.67
2018-12-28	002181	粤 传 媒	3.66	3.61	-1.37	26,794,339.65	57.76
2018-12-28	002182	云海金属	6.21	6.24	0.48	33,841,943.30	26.05
2018-12-28	002183	怡 亚 通	5.01	5.01	0.00	0.00	17.87
2018-12-28	002184	海得控制	9.67	9.33	-3.52	42,362,638.64	156.02
2018-12-28	002185	华天科技	4.15	4.06	-2.17	69,704,534.19	17.47
2018-12-28	002186	全 聚 德	11.30	11.38	0.71	5,561,430.87	25.81
2018-12-28	002187	广百股份	8.06	8.15	1.12	9,198,012.00	16.10
2018-12-28	002188	*ST巴士	3.93	3.81	-3.05	7,581,421.20	0.00
2018-12-28	002189	利达光电	12.54	12.45	-0.72	42,458,530.94	114.01
2018-12-28	002190	成飞集成	16.11	16.14	0.19	11,686,896.53	0.00
2018-12-28	002191	劲嘉股份	7.97	7.81	-2.01	64,981,823.40	20.22
2018-12-28	002192	融捷股份	18.04	18.24	1.11	52,642,898.33	130.94
2018-12-28	002193	如意集团	8.76	8.76	0.00	20,240,582.59	32.32
2018-12-28	002194	*ST凡谷	6.42	6.34	-1.25	41,024,050.70	0.00
2018-12-28	002195	二三四五	3.71	3.69	-0.54	133,951,300.44	17.29
2018-12-28	002196	方正电机	5.10	5.07	-0.59	5,433,518.25	17.28
2018-12-28	002197	证通电子	6.79	7.00	3.09	27,979,436.84	83.63
2018-12-28	002198	嘉应制药	5.24	5.09	-2.86	14,840,104.21	0.00
2018-12-28	002199	东晶电子	9.55	9.17	-3.98	40,194,823.87	1,503.28
2018-12-28	002200	云投生态	5.62	5.60	-0.36	9,714,590.00	0.00
2018-12-28	002201	九鼎新材	6.44	6.33	-1.71	6,965,696.67	0.00
2018-12-28	002202	金风科技	10.23	9.99	-2.35	225,527,379.48	11.63
2018-12-28	002203	海亮股份	7.95	7.86	-1.13	82,935,300.56	21.75
2018-12-28	002204	大连重工	3.00	2.96	-1.33	4,910,763.70	225.95
2018-12-28	002205	国统股份	11.65	11.70	0.43	8,075,673.00	85.46
2018-12-28	002206	海 利 得	3.81	3.81	0.00	11,381,421.37	14.85
2018-12-28	002207	ST准油	4.46	4.47	0.22	7,629,200.00	107.97
2018-12-28	002208	合肥城建	9.19	9.88	7.51	111,185,542.38	23.82
2018-12-28	002209	达 意 隆	6.67	6.80	1.95	15,881,613.96	65.83
2018-12-28	002210	飞马国际	3.65	3.67	0.55	93,629,596.96	19.83
2018-12-28	002211	宏达新材	4.81	4.70	-2.29	10,360,227.00	99.58
2018-12-28	002212	南洋股份	11.00	11.12	1.09	32,762,259.58	30.01
2018-12-28	002213	特 尔 佳	10.20	9.31	-8.73	140,126,869.00	189.23
2018-12-28	002214	大立科技	5.56	5.49	-1.26	21,465,018.92	83.43
2018-12-28	002215	诺 普 信	6.73	6.76	0.45	36,929,378.99	20.03
2018-12-28	002216	三全食品	6.93	7.28	5.05	41,897,192.59	82.17
2018-12-28	002217	合力泰	4.63	4.68	1.08	191,179,265.02	12.41
2018-12-28	002218	拓日新能	2.75	2.75	0.00	11,826,010.24	20.83
2018-12-28	002219	恒康医疗	3.34	3.44	2.99	64,604,534.48	31.65
2018-12-28	002220	天宝食品	2.54	2.55	0.39	17,330,723.09	14.60
2018-12-28	002221	东华能源	8.00	8.06	0.75	76,832,513.30	12.51
2018-12-28	002222	福晶科技	9.76	9.76	0.00	23,788,257.20	30.55
2018-12-28	002223	鱼跃医疗	19.52	19.61	0.46	86,276,090.57	33.20
2018-12-28	002224	三 力 士	5.41	5.40	-0.18	13,145,577.00	22.10
