交易日期	证券代码	证券简称	前收	今收	升跌(%)	成交金额(元)	市盈率
2019-11-29	000819	岳阳兴长	7.73	7.69	-0.52	6,566,960.99	42.07
2019-11-29	000820	*ST节能	1.52	1.50	-1.32	16,995,014.61	0.00
2019-11-29	000821	京山轻机	6.14	6.21	1.14	15,026,835.00	23.22
2019-11-29	000822	山东海化	4.47	4.50	0.67	15,995,496.05	6.87
2019-11-29	000823	超声电子	9.93	10.03	1.01	108,393,880.28	19.96
2019-11-29	000825	太钢不锈	3.91	3.93	0.51	42,820,759.12	4.50
2019-11-29	000826	启迪环境	8.53	8.56	0.35	27,102,829.05	19.02
2019-11-29	000828	东莞控股	7.87	7.83	-0.51	9,535,025.00	7.76
2019-11-29	000829	天音控股	5.82	5.85	0.52	27,838,738.99	0.00
2019-11-29	000830	鲁西化工	9.17	9.18	0.11	69,877,416.25	4.38
2019-11-29	000831	五矿稀土	11.77	11.51	-2.21	180,910,609.84	110.89
2019-11-29	000833	粤桂股份	4.76	4.75	-0.21	5,928,346.41	35.88
2019-11-29	000835	长城动漫	4.49	4.94	10.02	275,609,536.29	0.00
2019-11-29	000836	富通鑫茂	3.80	3.72	-2.11	78,921,263.00	67.39
2019-11-29	000837	秦川机床	4.21	4.22	0.24	7,386,388.56	0.00
2019-11-29	000838	财信发展	3.06	3.05	-0.33	4,428,697.00	29.53
2019-11-29	000839	中信国安	3.31	3.33	0.60	34,526,376.67	6.51
2019-11-29	000848	承德露露	7.52	7.55	0.40	27,177,532.14	17.89
2019-11-29	000850	华茂股份	3.74	3.76	0.53	7,573,079.00	29.89
2019-11-29	000851	高鸿股份	5.42	5.45	0.55	50,851,357.52	145.72
2019-11-29	000852	石化机械	6.12	6.23	1.80	40,281,914.98	358.05
2019-11-29	000856	冀东装备	10.50	10.34	-1.52	40,652,822.00	101.87
2019-11-29	000858	五 粮 液	130.81	127.55	-2.49	3,301,606,331.82	36.99
2019-11-29	000859	国风塑业	5.68	5.49	-3.35	441,643,809.96	39.75
2019-11-29	000860	顺鑫农业	51.20	50.05	-2.25	262,624,192.09	49.88
2019-11-29	000861	海印股份	2.66	2.60	-2.26	12,350,572.02	41.14
2019-11-29	000862	银星能源	4.99	4.97	-0.40	26,005,789.60	66.00
2019-11-29	000863	三湘印象	4.60	4.56	-0.87	15,850,243.00	0.00
2019-11-29	000868	*ST安凯	4.62	4.69	1.52	66,655,350.84	0.00
2019-11-29	000869	张  裕Ａ	27.61	27.35	-0.94	25,463,703.44	17.98
2019-11-29	000875	吉电股份	3.15	3.14	-0.32	19,225,580.57	58.80
2019-11-29	000876	新 希 望	20.90	20.57	-1.58	507,522,218.46	50.88
2019-11-29	000877	天山股份	10.62	10.51	-1.04	106,825,501.05	8.88
2019-11-29	000878	云南铜业	11.12	11.22	0.90	136,659,411.60	152.86
2019-11-29	000880	潍柴重机	7.32	7.29	-0.41	3,750,416.00	48.44
2019-11-29	000881	中广核技	6.44	6.47	0.47	6,249,061.00	20.74
2019-11-29	000882	华联股份	2.18	2.17	-0.46	18,321,824.40	180.83
2019-11-29	000883	湖北能源	4.12	4.13	0.24	23,449,450.54	14.84
2019-11-29	000885	城发环境	10.23	10.21	-0.20	21,615,910.29	8.70
2019-11-29	000886	海南高速	3.57	3.57	0.00	9,899,548.00	21.25
2019-11-29	000887	中鼎股份	8.11	8.08	-0.37	30,750,374.48	8.84
2019-11-29	000888	峨眉山Ａ	6.26	6.25	-0.16	17,872,836.00	15.74
2019-11-29	000889	中嘉博创	8.55	8.52	-0.35	11,974,116.02	22.55
2019-11-29	000890	法 尔 胜	5.20	5.26	1.15	39,748,834.92	0.00
2019-11-29	000892	欢瑞世纪	5.30	5.22	-1.51	20,779,854.50	15.78
2019-11-29	000893	东凌国际	6.16	6.15	-0.16	8,894,902.00	1,464.29
2019-11-29	000895	双汇发展	31.04	30.99	-0.16	309,899,633.84	20.93
2019-11-29	000897	*ST津滨	1.91	1.90	-0.52	6,320,518.57	0.00
2019-11-29	000898	鞍钢股份	3.14	3.15	0.32	48,880,056.30	3.73
2019-11-29	000899	赣能股份	4.72	4.68	-0.85	4,217,442.54	24.22
2019-11-29	000900	现代投资	4.14	4.16	0.48	14,884,379.44	6.55
2019-11-29	000901	航天科技	10.29	10.29	0.00	27,564,314.00	40.24
2019-11-29	000902	新洋丰	7.93	7.93	0.00	37,440,869.52	12.63
2019-11-29	000903	云内动力	2.46	2.58	4.88	66,567,555.30	21.90
2019-11-29	000905	厦门港务	6.88	6.87	-0.15	12,257,067.07	144.63
2019-11-29	000906	浙商中拓	5.58	5.55	-0.54	12,124,892.31	12.25
2019-11-29	000908	景峰医药	3.64	3.69	1.37	21,750,705.00	17.38
2019-11-29	000909	数源科技	7.18	7.25	0.97	18,248,435.00	61.34
2019-11-29	000910	大亚圣象	12.34	12.22	-0.97	93,729,763.38	9.34
2019-11-29	000911	*ST 南糖	5.03	5.01	-0.40	7,891,734.00	0.00
2019-11-29	000912	泸天化	4.57	4.60	0.66	15,514,570.18	13.01
2019-11-29	000913	钱江摩托	10.83	10.85	0.18	35,121,138.03	77.67
2019-11-29	000915	山大华特	21.24	20.56	-3.20	100,778,302.96	37.15
2019-11-29	000917	电广传媒	6.01	5.97	-0.67	45,758,604.60	96.60
2019-11-29	000918	嘉凯城	6.61	6.50	-1.66	43,858,014.37	0.00
2019-11-29	000919	金陵药业	7.14	7.17	0.42	5,837,291.00	14.95
2019-11-29	000920	南方汇通	6.48	6.45	-0.46	4,588,103.98	30.92
2019-11-29	000921	海信家电	10.12	10.23	1.09	48,626,798.69	10.12
2019-11-29	000922	佳电股份	7.02	7.03	0.14	17,780,584.00	12.36
2019-11-29	000923	河北宣工	14.43	14.24	-1.32	20,028,966.00	69.29
2019-11-29	000925	众合科技	6.26	6.32	0.96	17,271,022.68	126.40
2019-11-29	000926	福星股份	6.35	6.35	0.00	14,384,288.89	5.39
2019-11-29	000927	一汽夏利	3.50	3.47	-0.86	22,735,449.11	148.29
2019-11-29	000928	中钢国际	4.62	4.62	0.00	10,802,734.74	13.17
2019-11-29	000929	兰州黄河	6.54	6.56	0.31	9,855,979.00	0.00
2019-11-29	000930	中粮科技	6.36	6.35	-0.16	24,350,664.19	24.29
2019-11-29	000931	中 关 村	8.23	8.20	-0.36	20,129,362.69	66.29
2019-11-29	000932	华菱钢铁	4.53	4.51	-0.44	202,277,385.11	2.81
2019-11-29	000933	神火股份	4.76	4.80	0.84	180,602,910.34	38.19
2019-11-29	000935	四川双马	15.03	14.80	-1.53	147,289,797.87	16.24
2019-11-29	000936	华西股份	6.13	6.13	0.00	19,201,024.00	16.92
2019-11-29	000937	冀中能源	3.48	3.51	0.86	19,768,858.62	14.22
2019-11-29	000938	紫光股份	27.44	27.05	-1.42	175,639,385.48	32.43
2019-11-29	000939	*ST凯迪	1.05	1.05	0.00	0.00	0.00
2019-11-29	000948	南天信息	10.31	10.36	0.48	15,567,987.78	44.43
2019-11-29	000949	新乡化纤	3.56	3.59	0.84	41,914,506.10	39.93
2019-11-29	000950	重药控股	5.45	5.43	-0.37	13,520,620.00	13.59
2019-11-29	000951	中国重汽	19.32	18.94	-1.97	108,824,233.90	14.04
2019-11-29	000952	广济药业	9.10	9.12	0.22	10,079,926.00	13.37
2019-11-29	000953	*ST河化	3.70	3.65	-1.35	4,022,030.92	0.00
2019-11-29	000955	欣龙控股	3.85	3.83	-0.52	12,442,619.23	0.00
2019-11-29	000957	中通客车	5.95	6.06	1.85	29,665,778.92	98.22
2019-11-29	000958	东方能源	5.33	5.26	-1.31	51,731,416.87	41.71
2019-11-29	000959	首钢股份	3.43	3.45	0.58	22,269,157.82	7.59
2019-11-29	000960	锡业股份	9.63	9.65	0.21	43,056,337.28	18.27
2019-11-29	000961	中南建设	8.21	8.12	-1.10	134,362,294.82	13.73
2019-11-29	000962	东方钽业	6.36	6.37	0.16	8,330,514.83	93.95
2019-11-29	000963	华东医药	24.91	24.60	-1.24	311,821,220.35	18.99
2019-11-29	000965	天保基建	3.05	3.03	-0.66	9,643,886.92	34.99
2019-11-29	000966	长源电力	4.71	4.68	-0.64	18,536,518.08	24.85
2019-11-29	000967	盈峰环境	5.76	5.81	0.87	11,676,544.53	19.79
2019-11-29	000968	蓝焰控股	10.20	10.20	0.00	15,181,850.18	14.54
2019-11-29	000969	安泰科技	6.02	5.97	-0.83	21,054,395.59	0.00
2019-11-29	000970	中科三环	9.02	8.96	-0.67	54,146,435.16	38.44
2019-11-29	000971	*ST高升	1.89	1.94	2.65	13,076,822.00	0.00
2019-11-29	000972	ST中基	2.96	3.00	1.35	5,667,495.00	0.00
2019-11-29	000973	佛塑科技	4.53	4.60	1.55	90,094,164.19	38.33
2019-11-29	000975	银泰黄金	12.10	12.07	-0.25	152,629,425.76	36.13
2019-11-29	000976	华铁股份	5.08	5.11	0.59	13,828,185.00	55.97
2019-11-29	000977	浪潮信息	29.52	29.94	1.42	751,690,957.26	58.61
2019-11-29	000978	桂林旅游	5.08	5.07	-0.20	5,882,837.05	22.70
2019-11-29	000980	众泰汽车	2.67	2.69	0.75	28,574,209.23	6.82
2019-11-29	000981	ST银亿	1.39	1.40	0.72	29,500,417.64	0.00
2019-11-29	000982	*ST 中绒	2.12	2.15	1.42	27,247,845.20	0.00
2019-11-29	000983	西山煤电	5.75	5.78	0.52	39,259,653.78	10.10
2019-11-29	000985	大庆华科	14.04	13.99	-0.36	6,476,199.40	0.00
2019-11-29	000987	越秀金控	8.38	8.47	1.07	55,051,125.15	51.80
2019-11-29	000988	华工科技	18.04	18.15	0.61	225,029,327.90	64.34
2019-11-29	000989	九 芝 堂	8.06	8.00	-0.74	20,557,159.00	21.25
2019-11-29	000990	诚志股份	14.14	14.25	0.78	32,115,725.58	21.02
2019-11-29	000993	闽东电力	6.86	6.85	-0.15	9,907,140.85	0.00
2019-11-29	000995	*ST皇台	7.47	7.47	0.00	0.00	0.00
2019-11-29	000996	中国中期	9.53	9.87	3.57	140,805,031.29	224.32
2019-11-29	000997	新 大 陆	14.96	14.95	-0.07	100,361,730.10	26.64
2019-11-29	000998	隆平高科	12.80	12.75	-0.39	60,886,337.40	21.23
2019-11-29	000999	华润三九	29.92	29.39	-1.77	123,179,052.88	20.09
2019-11-29	001696	宗申动力	5.23	5.31	1.53	39,315,313.14	16.25
2019-11-29	001872	招商港口	16.11	16.10	-0.06	8,752,990.87	28.39
2019-11-29	001896	豫能控股	3.35	3.35	0.00	28,813,418.68	0.00
2019-11-29	001965	招商公路	8.05	8.07	0.25	10,967,200.23	12.75
2019-11-29	001979	招商蛇口	18.33	18.11	-1.20	138,847,472.39	9.58
2019-11-29	002001	新 和 成	21.40	21.30	-0.47	162,812,007.73	14.86
2019-11-29	002002	鸿达兴业	3.91	3.97	1.53	95,112,689.86	16.82
2019-11-29	002003	伟星股份	6.04	5.98	-0.99	10,751,801.16	14.61
2019-11-29	002004	华邦健康	4.63	4.65	0.43	19,519,514.58	18.50
2019-11-29	002005	*ST德豪	1.47	1.49	1.36	40,882,525.41	0.00
2019-11-29	002006	精功科技	4.33	4.34	0.23	4,427,975.00	344.44
2019-11-29	002007	华兰生物	33.86	33.46	-1.18	577,607,738.94	41.20
2019-11-29	002008	大族激光	35.11	34.99	-0.34	332,814,664.40	21.72
2019-11-29	002009	天奇股份	7.09	7.05	-0.56	10,229,215.00	18.87
2019-11-29	002010	传化智联	6.96	6.89	-1.01	40,318,076.36	27.41
2019-11-29	002011	盾安环境	4.31	4.32	0.23	19,423,888.90	0.00
2019-11-29	002012	凯恩股份	4.97	4.91	-1.21	45,196,609.82	92.47
2019-11-29	002013	中航机电	6.32	6.39	1.11	61,093,372.65	27.55
2019-11-29	002014	永新股份	8.13	8.13	0.00	15,685,027.40	18.17
2019-11-29	002015	协鑫能科	5.60	5.61	0.18	11,776,757.38	1,402.50
2019-11-29	002016	世荣兆业	8.35	8.35	0.00	18,393,501.97	8.48
2019-11-29	002017	东信和平	15.77	15.62	-0.95	387,225,316.64	177.90
2019-11-29	002019	亿帆医药	13.94	13.91	-0.22	323,063,668.40	22.77
2019-11-29	002020	京新药业	10.05	9.93	-1.19	123,804,320.95	19.45
2019-11-29	002021	*ST中捷	2.03	2.03	0.00	0.00	0.00
2019-11-29	002022	科华生物	11.35	10.90	-3.96	171,972,468.58	27.03
2019-11-29	002023	海特高新	10.78	10.80	0.19	68,348,518.24	127.66
2019-11-29	002024	苏宁易购	9.91	9.85	-0.61	279,717,941.52	6.87
2019-11-29	002025	航天电器	24.87	24.98	0.44	39,972,076.60	29.86
2019-11-29	002026	山东威达	5.08	4.94	-2.76	39,855,373.15	13.36
2019-11-29	002027	分众传媒	5.60	5.60	0.00	257,329,636.30	14.12
2019-11-29	002028	思源电气	13.10	14.11	7.71	319,725,407.31	36.40
2019-11-29	002029	七 匹 狼	5.53	5.53	0.00	11,029,935.61	12.07
2019-11-29	002030	达安基因	10.40	10.48	0.77	29,317,463.11	82.26
2019-11-29	002031	巨轮智能	1.88	1.90	1.06	11,910,122.20	76.61
2019-11-29	002032	苏 泊 尔	71.67	71.80	0.18	132,973,068.95	35.31
2019-11-29	002033	丽江旅游	5.99	5.97	-0.33	14,867,366.69	17.12
2019-11-29	002034	旺能环境	14.50	14.30	-1.38	19,505,783.06	19.45
2019-11-29	002035	华帝股份	11.46	11.31	-1.31	125,590,106.53	14.73
2019-11-29	002036	联创电子	13.99	14.05	0.43	709,200,162.24	40.90
2019-11-29	002037	久联发展	6.82	6.82	0.00	5,058,563.00	18.74
2019-11-29	002038	双鹭药业	12.45	12.50	0.40	35,102,830.96	22.47
2019-11-29	002039	黔源电力	14.90	14.88	-0.13	18,114,571.27	12.36
2019-11-29	002040	南 京 港	6.74	6.76	0.30	5,758,673.20	19.95
2019-11-29	002041	登海种业	7.46	7.28	-2.41	77,715,882.34	196.76
2019-11-29	002042	华孚时尚	6.73	6.71	-0.30	19,926,287.20	13.56
2019-11-29	002043	兔 宝 宝	7.04	6.83	-2.98	148,691,787.05	16.00
2019-11-29	002044	美年健康	14.98	14.79	-1.27	418,212,635.19	70.63
2019-11-29	002045	国光电器	12.49	12.71	1.76	810,420,823.98	0.00
2019-11-29	002046	轴研科技	6.51	6.53	0.31	7,606,001.00	149.43
2019-11-29	002047	宝鹰股份	6.66	6.85	2.85	126,468,058.01	31.89
2019-11-29	002048	宁波华翔	14.44	14.28	-1.11	86,195,128.00	12.22
2019-11-29	002049	紫光国微	44.45	44.80	0.79	353,597,499.18	78.13
2019-11-29	002050	三花智控	15.02	14.77	-1.66	243,831,823.07	31.61
2019-11-29	002051	中工国际	9.03	9.04	0.11	26,235,114.38	9.32
2019-11-29	002052	同洲电子	3.09	3.07	-0.65	29,794,245.18	0.00
2019-11-29	002053	云南能投	7.01	7.00	-0.14	4,382,003.90	46.39
2019-11-29	002054	德美化工	7.23	7.18	-0.69	23,071,037.28	57.53
2019-11-29	002055	得润电子	9.54	9.60	0.63	17,087,899.59	17.64
2019-11-29	002056	横店东磁	6.80	6.78	-0.29	48,466,244.00	16.07
2019-11-29	002057	中钢天源	8.07	8.07	0.00	86,862,349.51	37.96
2019-11-29	002058	威 尔 泰	19.95	19.74	-1.05	45,357,599.82	620.75
2019-11-29	002059	云南旅游	4.68	4.66	-0.43	4,033,468.35	9.68
2019-11-29	002060	粤 水 电	2.90	2.91	0.34	6,160,668.40	17.43
2019-11-29	002061	浙江交科	5.59	5.60	0.18	28,816,516.71	6.35
2019-11-29	002062	宏润建设	3.51	3.48	-0.85	10,802,622.09	12.77
2019-11-29	002063	远光软件	10.58	10.86	2.65	284,803,155.71	47.38
2019-11-29	002064	华峰氨纶	5.76	5.70	-1.04	45,158,369.09	21.47
2019-11-29	002065	东华软件	9.00	9.17	1.89	468,298,858.13	35.43
2019-11-29	002066	瑞泰科技	7.20	7.26	0.83	4,738,397.21	97.06
2019-11-29	002067	景兴纸业	3.06	3.06	0.00	7,487,708.22	10.14
2019-11-29	002068	黑猫股份	4.30	4.46	3.72	52,290,897.80	8.08
2019-11-29	002069	獐子岛	2.69	2.73	1.49	12,563,167.67	60.40
2019-11-29	002071	长城影视	2.84	2.89	1.76	23,679,092.52	0.00
2019-11-29	002072	*ST凯瑞	4.28	4.40	2.80	15,652,680.80	0.00
2019-11-29	002073	软控股份	4.25	4.24	-0.24	42,277,512.20	0.00
2019-11-29	002074	国轩高科	12.06	12.04	-0.17	125,506,756.13	23.58
2019-11-29	002075	沙钢股份	6.22	6.10	-1.93	122,254,435.92	11.44
2019-11-29	002076	雪 莱 特	2.33	2.34	0.43	15,351,787.04	0.00
2019-11-29	002077	大港股份	5.09	5.02	-1.38	148,282,324.69	0.00
2019-11-29	002078	太阳纸业	9.13	9.03	-1.10	213,978,682.21	10.46
2019-11-29	002079	苏州固锝	7.73	7.71	-0.26	271,259,590.25	59.35
2019-11-29	002080	中材科技	8.99	8.94	-0.56	57,503,234.36	16.06
2019-11-29	002081	金 螳 螂	8.02	8.05	0.37	132,892,950.22	10.15
2019-11-29	002082	万邦德	8.14	8.23	1.11	11,904,123.00	23.29
2019-11-29	002083	孚日股份	6.01	6.00	-0.17	24,548,866.00	12.53
2019-11-29	002084	海鸥住工	5.95	6.03	1.34	31,941,621.59	72.83
2019-11-29	002085	万丰奥威	6.80	6.80	0.00	23,581,466.48	15.51
2019-11-29	002086	ST东海洋	3.64	3.70	1.65	22,608,970.60	0.00
2019-11-29	002087	新野纺织	3.44	3.42	-0.58	27,277,584.40	7.23
2019-11-29	002088	鲁阳节能	9.90	9.98	0.81	22,774,930.25	11.76
2019-11-29	002089	*ST新海	1.71	1.75	2.34	31,033,579.08	0.00
2019-11-29	002090	金智科技	9.73	9.73	0.00	21,227,605.50	42.73
2019-11-29	002091	江苏国泰	5.50	6.05	10.00	212,095,718.97	9.36
2019-11-29	002092	中泰化学	6.41	6.50	1.40	63,705,003.96	5.75
2019-11-29	002093	国脉科技	7.85	7.82	-0.38	25,310,384.07	60.48
2019-11-29	002094	青岛金王	4.50	4.33	-3.78	59,667,334.09	28.71
2019-11-29	002095	生 意 宝	21.63	22.12	2.27	49,481,167.56	160.41
2019-11-29	002096	南岭民爆	5.94	5.95	0.17	5,038,032.00	97.22
2019-11-29	002097	山河智能	5.50	5.54	0.73	17,173,657.50	14.04
2019-11-29	002098	浔兴股份	6.11	6.14	0.49	36,132,722.00	0.00
2019-11-29	002099	海翔药业	6.86	6.90	0.58	58,579,533.33	18.46
2019-11-29	002100	天康生物	12.37	12.22	-1.21	316,524,109.65	38.89
2019-11-29	002101	广东鸿图	6.74	6.77	0.45	9,304,251.70	10.71
2019-11-29	002102	ST冠福	2.02	2.04	0.99	24,664,979.12	0.00
2019-11-29	002103	广博股份	4.17	4.23	1.44	26,943,231.08	0.00
2019-11-29	002104	恒宝股份	7.10	7.12	0.28	59,223,511.32	34.85
2019-11-29	002105	信隆健康	4.76	4.77	0.21	10,229,769.89	161.15
2019-11-29	002106	莱宝高科	8.79	8.90	1.25	169,043,902.05	27.93
2019-11-29	002107	沃华医药	7.37	7.43	0.81	6,460,285.23	58.74
2019-11-29	002108	沧州明珠	3.61	3.55	-1.66	162,815,696.98	16.90
2019-11-29	002109	兴化股份	3.24	3.24	0.00	8,571,311.00	14.33
2019-11-29	002110	三钢闽光	8.51	8.44	-0.82	173,492,636.21	3.18
2019-11-29	002111	威海广泰	14.09	14.16	0.50	31,789,571.30	23.02
2019-11-29	002112	三变科技	6.52	6.56	0.61	8,119,758.12	210.26
2019-11-29	002113	ST天润	1.73	1.71	-1.16	22,656,583.90	0.00
2019-11-29	002114	罗平锌电	7.14	7.08	-0.84	7,331,920.48	0.00
2019-11-29	002115	三维通信	8.16	8.27	1.35	73,106,997.62	27.71
2019-11-29	002116	中国海诚	7.28	7.34	0.82	5,541,083.84	14.45
2019-11-29	002117	东港股份	11.29	11.25	-0.35	93,440,649.18	23.91
2019-11-29	002118	紫鑫药业	5.50	5.54	0.73	48,965,058.51	40.77
2019-11-29	002119	康强电子	11.10	11.21	0.99	125,524,292.60	52.43
2019-11-29	002120	韵达股份	29.63	29.07	-1.89	134,122,318.50	23.99
2019-11-29	002121	科陆电子	4.07	4.07	0.00	14,713,666.50	0.00
2019-11-29	002122	*ST天马	1.82	1.91	4.95	17,206,171.89	0.00
2019-11-29	002123	梦网集团	22.40	22.14	-1.16	302,884,678.97	228.48
2019-11-29	002124	天邦股份	12.83	12.82	-0.08	299,131,024.76	0.00
2019-11-29	002125	湘潭电化	4.52	4.57	1.11	10,705,859.60	35.73
2019-11-29	002126	银轮股份	6.86	6.84	-0.29	24,442,070.00	15.70
2019-11-29	002127	南极电商	10.48	11.09	5.82	272,747,126.85	30.71
2019-11-29	002128	露天煤业	8.18	8.18	0.00	56,544,631.50	7.75
2019-11-29	002129	中环股份	9.99	10.11	1.20	404,324,136.15	44.54
2019-11-29	002130	沃尔核材	4.45	4.42	-0.67	18,913,910.30	271.17
2019-11-29	002131	利欧股份	2.04	2.19	7.35	553,259,137.54	0.00
2019-11-29	002132	恒星科技	2.91	2.90	-0.34	73,290,883.00	0.00
2019-11-29	002133	广宇集团	3.13	3.12	-0.32	4,343,483.00	7.19
2019-11-29	002134	天津普林	9.14	9.28	1.53	74,951,875.84	0.00
2019-11-29	002135	东南网架	5.21	5.20	-0.19	9,575,964.00	31.52
2019-11-29	002136	安 纳 达	7.57	7.34	-3.04	34,791,422.78	34.24
2019-11-29	002137	麦达数字	6.42	6.38	-0.62	40,168,843.00	0.00
2019-11-29	002138	顺络电子	23.85	23.52	-1.38	469,360,794.39	39.90
2019-11-29	002139	拓邦股份	4.86	4.96	2.06	53,026,901.19	22.75
2019-11-29	002140	东华科技	6.57	6.46	-1.67	17,205,968.95	23.32
2019-11-29	002141	贤丰控股	3.78	3.80	0.53	72,271,501.60	612.90
2019-11-29	002142	宁波银行	26.67	26.58	-0.34	298,006,000.09	12.38
2019-11-29	002144	宏达高科	9.48	9.63	1.58	9,871,573.71	18.74
2019-11-29	002145	中核钛白	4.26	4.20	-1.41	92,327,216.50	16.58
2019-11-29	002146	荣盛发展	8.64	8.63	-0.12	121,016,840.80	4.96
2019-11-29	002147	ST新光	2.00	2.01	0.50	8,547,797.70	0.00
2019-11-29	002148	北纬科技	5.03	5.03	0.00	20,340,353.80	68.34
2019-11-29	002149	西部材料	7.07	7.02	-0.71	17,871,908.15	49.51
2019-11-29	002150	通润装备	5.80	5.66	-2.41	22,338,092.51	16.66
2019-11-29	002151	北斗星通	20.74	20.74	0.00	29,353,119.04	99.76
2019-11-29	002152	广电运通	7.81	7.84	0.38	155,599,803.22	28.18
2019-11-29	002153	石基信息	35.76	36.09	0.92	128,584,790.96	83.14
2019-11-29	002154	报 喜 鸟	2.94	3.04	3.40	57,660,756.09	71.36
2019-11-29	002155	湖南黄金	7.26	7.17	-1.24	97,088,874.22	31.87
2019-11-29	002156	通富微电	12.78	12.93	1.17	514,623,230.59	117.55
2019-11-29	002157	正邦科技	14.84	14.62	-1.48	401,551,846.64	183.90
2019-11-29	002158	汉钟精机	8.15	8.26	1.35	29,103,228.29	21.82
2019-11-29	002159	三特索道	11.97	12.02	0.42	9,471,017.00	12.37
2019-11-29	002160	常铝股份	2.84	2.82	-0.70	16,472,163.00	0.00
2019-11-29	002161	远 望 谷	8.85	9.02	1.92	366,239,820.61	0.00
2019-11-29	002162	悦心健康	3.35	3.33	-0.60	5,890,522.40	116.84
2019-11-29	002163	中航三鑫	4.44	4.46	0.45	11,469,090.00	109.85
2019-11-29	002164	宁波东力	3.60	3.62	0.56	9,854,091.89	0.00
2019-11-29	002165	红 宝 丽	4.16	4.06	-2.40	31,535,050.64	84.06
2019-11-29	002166	莱茵生物	6.87	6.93	0.87	21,338,106.40	47.96
2019-11-29	002167	东方锆业	6.42	6.46	0.62	12,875,819.50	377.78
2019-11-29	002168	惠程科技	8.15	8.05	-1.23	25,123,767.91	19.48
2019-11-29	002169	智光电气	6.73	6.68	-0.74	92,696,624.12	66.67
2019-11-29	002170	芭田股份	3.07	3.09	0.65	15,061,102.00	297.12
2019-11-29	002171	楚江新材	6.09	6.12	0.49	43,087,299.00	19.97
2019-11-29	002172	澳洋健康	3.64	3.63	-0.27	5,919,334.00	272.93
2019-11-29	002173	创新医疗	5.47	5.38	-1.65	7,052,899.34	82.52
2019-11-29	002174	游族网络	15.59	15.63	0.26	269,926,881.96	13.76
2019-11-29	002175	*ST东网	1.68	1.61	-4.17	33,368,336.69	0.00
2019-11-29	002176	江特电机	3.21	3.21	0.00	42,562,321.26	0.00
2019-11-29	002177	御银股份	5.34	5.32	-0.37	62,299,464.56	0.00
2019-11-29	002178	延华智能	3.50	3.48	-0.57	8,635,954.00	0.00
2019-11-29	002179	中航光电	38.38	38.52	0.36	148,111,486.17	41.52
2019-11-29	002180	纳思达	28.64	28.30	-1.19	120,470,116.05	31.66
2019-11-29	002181	粤 传 媒	4.70	4.68	-0.43	19,890,987.00	99.57
2019-11-29	002182	云海金属	8.21	8.19	-0.24	53,900,867.38	16.07
2019-11-29	002183	怡 亚 通	4.08	4.08	0.00	34,261,560.55	43.27
2019-11-29	002184	海得控制	9.83	9.82	-0.10	27,628,056.34	0.00
2019-11-29	002185	华天科技	6.05	6.01	-0.66	1,226,501,989.37	42.23
2019-11-29	002186	全 聚 德	9.89	9.94	0.51	4,447,831.00	41.98
2019-11-29	002187	广百股份	8.09	8.09	0.00	3,504,261.00	13.77
2019-11-29	002188	*ST巴士	2.74	2.75	0.36	3,594,808.74	0.00
2019-11-29	002189	中光学	19.81	19.05	-3.84	192,697,777.28	30.61
2019-11-29	002190	*ST集成	19.78	19.97	0.96	22,317,249.13	0.00
2019-11-29	002191	劲嘉股份	11.08	11.14	0.54	269,382,579.92	22.50
2019-11-29	002192	融捷股份	18.21	18.33	0.66	226,499,961.96	0.00
2019-11-29	002193	如意集团	7.72	7.67	-0.65	5,331,482.48	20.27
2019-11-29	002194	武汉凡谷	18.58	18.57	-0.05	107,789,290.41	55.53
2019-11-29	002195	二三四五	2.99	3.02	1.00	150,832,720.38	12.75
2019-11-29	002196	方正电机	4.69	4.73	0.85	5,045,540.70	0.00
2019-11-29	002197	证通电子	7.12	7.16	0.56	49,119,283.07	0.00
2019-11-29	002198	嘉应制药	5.33	5.30	-0.56	13,011,782.26	74.96
2019-11-29	002199	东晶电子	9.28	8.99	-3.13	140,568,324.22	0.00
2019-11-29	002200	*ST云投	6.54	6.54	0.00	9,865,867.49	0.00
2019-11-29	002201	九鼎新材	23.34	22.34	-4.28	616,070,489.99	398.93
2019-11-29	002202	金风科技	11.57	11.59	0.17	163,487,303.49	12.81
2019-11-29	002203	海亮股份	10.02	10.03	0.10	34,396,581.98	21.55
2019-11-29	002204	大连重工	3.09	3.09	0.00	10,288,295.52	386.25
2019-11-29	002205	国统股份	22.86	24.68	7.96	76,007,927.85	856.94
2019-11-29	002206	海 利 得	3.60	3.66	1.67	21,825,618.00	12.74
2019-11-29	002207	ST准油	5.81	5.82	0.17	777,760.00	0.00
2019-11-29	002208	合肥城建	6.35	6.51	2.52	11,928,866.72	13.47
2019-11-29	002209	达 意 隆	6.79	6.76	-0.44	7,846,634.56	127.55
2019-11-29	002210	*ST飞马	1.18	1.15	-2.54	28,825,740.83	0.00
2019-11-29	002211	宏达新材	6.20	6.10	-1.61	29,944,952.86	237.35
2019-11-29	002212	南洋股份	16.00	15.95	-0.31	85,016,630.15	38.08
2019-11-29	002213	特 尔 佳	9.98	10.18	2.00	23,780,765.00	1,996.08
2019-11-29	002214	大立科技	9.34	9.33	-0.11	31,211,164.24	78.01
2019-11-29	002215	诺 普 信	5.86	5.85	-0.17	14,096,760.82	16.25
2019-11-29	002216	三全食品	12.18	11.92	-2.13	54,653,644.15	94.68
